pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,2,22,1,2,4,3,8.90,1237,27.00,0.80,5.54,0.00,33.34,2
2016,2,22,1,2,3,4,11.10,2641,37.00,0.80,5.54,8.65,51.99,1
2016,2,22,1,2,3,4,9.80,3147,39.00,0.80,5.54,0.00,45.34,2
2016,2,22,1,2,3,4,11.37,1802,33.50,0.80,5.54,11.95,51.79,1
2016,2,22,1,2,2,4,18.80,4002,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,3,4,12.63,3323,46.00,0.80,5.54,10.47,62.81,1
2016,2,22,1,2,2,4,18.30,4244,52.00,0.80,5.54,5.00,63.34,1
2016,2,22,1,2,3,4,13.19,3630,48.50,0.80,5.54,10.97,65.81,1
2016,2,22,1,2,3,4,12.70,2978,42.50,0.80,5.54,3.00,51.84,1
2016,2,22,1,2,2,4,17.90,3826,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,3,4,13.05,2572,40.50,0.80,5.54,5.55,52.39,1
2016,2,22,1,2,2,1,10.60,2309,37.00,0.80,0.00,0.00,37.80,3
2016,2,22,1,2,2,4,17.90,3350,52.00,0.80,5.54,5.00,63.34,1
2016,2,22,1,2,2,4,16.75,3538,52.00,0.80,5.54,14.58,72.92,1
2016,2,22,1,2,3,6,4.99,1379,19.50,0.80,0.00,0.00,20.30,2
2016,2,22,1,2,2,4,20.60,4026,52.00,0.80,0.00,10.55,63.35,1
2016,2,22,1,2,4,3,8.60,1432,27.50,0.80,5.54,3.00,36.84,1
2016,2,22,1,2,2,6,11.80,1622,33.50,0.80,0.00,0.00,34.30,2
2016,2,22,1,2,3,4,8.29,2475,30.00,0.80,5.54,9.08,45.42,1
2016,2,22,1,2,4,2,16.30,2772,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,2,1,11.77,2124,37.50,0.80,0.00,7.66,45.96,1
2016,2,22,1,2,3,1,12.20,3627,44.00,0.80,0.00,8.95,53.75,1
2016,2,22,1,2,4,3,8.80,976,25.00,0.80,5.54,5.00,36.34,1
2016,2,22,1,2,3,1,7.40,1697,24.50,0.80,0.00,4.00,29.30,1
2016,2,22,1,2,3,4,10.70,3237,40.00,0.80,0.00,5.00,45.80,1
2016,2,22,1,2,2,4,19.00,4490,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,3,6,7.67,1395,25.50,0.80,0.00,5.26,31.56,1
2016,2,22,1,2,3,4,12.06,1777,36.00,0.80,5.54,8.47,50.81,1
2016,2,22,1,2,3,4,11.80,2035,37.50,0.80,5.54,5.00,48.84,1
2016,2,22,1,2,3,4,13.49,2656,43.50,0.80,5.54,14.95,64.79,1
2016,2,22,1,2,3,4,12.20,2299,39.50,0.80,5.54,9.17,55.01,1
2016,2,22,1,2,4,3,8.63,932,24.50,0.80,5.54,5.00,35.84,1
2016,2,22,1,2,3,4,14.70,3284,48.50,0.80,5.54,5.50,60.34,1
2016,2,22,1,2,4,2,19.40,2506,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,2,1,10.80,2314,36.00,0.80,0.00,7.35,44.15,1
2016,2,22,1,2,4,3,9.80,1431,30.00,0.80,5.54,7.25,43.59,1
2016,2,22,1,2,3,4,9.85,1825,30.50,0.80,5.54,6.16,43.00,1
2016,2,22,1,2,3,4,11.40,3164,42.00,0.80,0.00,5.00,47.80,1
2016,2,22,1,2,2,4,16.03,2109,52.00,0.80,5.54,17.50,75.84,1
2016,2,22,1,2,3,6,6.90,887,21.50,0.80,0.00,4.45,26.75,1
2016,2,22,1,2,4,3,9.03,1352,28.00,0.80,5.54,6.87,41.21,1
2016,2,22,1,2,2,6,6.59,765,19.50,0.80,0.00,0.00,20.30,2
2016,2,22,1,2,2,3,12.30,1318,34.50,0.80,0.00,6.00,41.30,1
2016,2,22,1,2,3,6,4.01,727,14.00,0.80,0.00,0.00,14.80,2
2016,2,22,1,2,3,4,13.06,2630,43.50,0.80,5.54,9.97,59.81,1
2016,2,22,1,2,2,4,18.05,3069,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,3,4,10.20,1260,29.00,0.80,5.54,8.83,44.17,1
2016,2,22,1,2,2,2,0.00,132,60.00,0.30,0.00,12.05,72.35,1
2016,2,22,1,2,3,4,8.52,1336,26.50,0.80,5.54,6.57,39.41,1
2016,2,22,1,2,3,1,13.71,1844,38.50,0.80,0.00,0.00,39.30,2
2016,2,22,1,2,4,2,17.10,2817,52.00,0.80,0.00,6.65,59.45,1
2016,2,22,1,2,4,3,10.82,1866,34.00,0.80,5.54,0.00,40.34,2
2016,2,22,1,2,3,4,10.20,2197,34.50,0.80,5.54,8.15,48.99,1
2016,2,22,1,2,4,3,11.17,1712,33.50,0.80,5.54,7.97,47.81,1
2016,2,22,1,2,3,6,3.00,800,12.50,0.80,0.00,0.00,13.30,2
2016,2,22,1,2,2,1,16.80,2600,49.50,0.80,0.00,9.70,60.00,1
2016,2,22,1,2,3,4,9.90,2757,38.50,0.80,5.54,8.97,53.81,1
2016,2,22,1,2,3,4,15.00,2230,43.00,0.80,5.54,9.85,59.19,1
2016,2,22,1,2,3,4,12.07,1606,36.00,0.80,5.54,10.58,52.92,1
2016,2,22,1,2,2,6,4.40,599,15.00,0.80,0.00,0.00,15.80,2
2016,2,22,1,2,3,4,17.06,2352,47.50,0.80,5.54,16.15,69.99,1
2016,2,22,1,2,3,6,7.15,1279,23.50,0.80,0.00,3.50,27.80,1
2016,2,22,1,2,3,4,10.90,2356,35.50,0.80,5.54,12.55,54.39,1
2016,2,22,1,2,4,2,21.30,2973,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,2,4,16.55,1699,52.00,0.80,5.54,8.00,66.34,1
2016,2,22,1,2,2,4,21.10,3053,52.00,0.80,5.54,10.66,69.00,1
2016,2,22,1,2,3,4,10.70,2483,37.50,0.80,5.54,8.76,52.60,1
2016,2,22,1,2,3,4,11.65,2783,40.50,0.80,5.54,0.00,46.84,2
2016,2,22,1,2,3,4,9.37,2434,35.50,0.80,5.54,0.00,41.84,2
2016,2,22,1,2,3,4,11.05,1979,35.00,0.80,5.54,7.00,48.34,1
2016,2,22,1,2,2,4,18.31,2303,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,2,3,4,16.90,2586,50.50,0.80,5.54,9.00,65.84,1
2016,2,22,1,2,3,4,10.74,2464,37.50,0.80,5.54,8.77,52.61,1
2016,2,22,1,2,4,2,19.31,2735,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,3,4,10.40,2512,36.00,0.80,5.54,8.45,50.79,1
2016,2,22,1,2,4,2,19.57,2894,52.00,0.80,5.54,5.00,63.34,1
2016,2,22,1,2,2,6,6.10,792,18.50,0.80,0.00,0.00,19.30,2
2016,2,22,1,2,3,6,3.80,1049,14.50,0.80,0.00,0.00,15.30,2
2016,2,22,1,2,3,4,10.90,1920,35.50,0.80,5.54,8.35,50.19,1
2016,2,22,1,2,3,4,8.10,2235,31.00,0.80,5.54,0.00,37.34,2
2016,2,22,1,2,4,3,7.70,1670,27.00,0.80,0.00,5.55,33.35,1
2016,2,22,1,2,2,4,16.80,2065,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,3,0,10.50,1318,30.50,0.80,5.54,0.00,36.84,2
2016,2,22,1,2,2,4,19.00,2623,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,2,4,17.54,2175,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,2,3,4,10.81,1867,34.00,0.80,5.54,8.07,48.41,1
2016,2,22,1,2,3,4,14.54,2004,44.00,0.80,5.54,10.07,60.41,1
2016,2,22,1,2,3,4,10.20,2832,37.50,0.80,5.54,5.00,48.84,1
2016,2,22,1,2,3,4,15.20,2299,46.50,0.80,5.54,10.55,63.39,1
2016,2,22,1,2,2,4,20.40,2431,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,3,0,7.22,862,21.00,0.80,5.54,5.47,32.81,1
2016,2,22,1,2,3,4,10.80,1983,35.50,0.80,5.54,0.00,41.84,1
2016,2,22,1,2,4,3,11.50,1156,32.00,0.80,5.54,7.65,45.99,1
2016,2,22,1,2,3,4,13.00,2664,42.50,0.80,5.54,5.00,53.84,1
2016,2,22,1,2,3,0,13.70,1718,38.00,0.80,5.54,8.85,53.19,1
2016,2,22,1,2,3,4,10.50,2286,37.00,0.80,5.54,8.65,51.99,1
2016,2,22,1,2,2,6,8.80,966,25.50,0.80,0.00,1.00,27.30,1
2016,2,22,1,2,2,6,2.89,345,10.00,0.80,0.00,0.00,10.80,2
2016,2,22,1,2,3,4,8.90,1759,31.50,0.80,5.54,11.35,49.19,1
2016,2,22,1,2,3,4,10.38,1884,34.00,0.80,5.54,8.07,48.41,1
2016,2,22,1,2,3,4,10.64,1530,32.50,0.80,5.54,7.77,46.61,1
2016,2,22,1,2,3,4,8.19,2033,29.50,0.80,5.54,6.00,41.84,1
2016,2,22,1,2,3,4,10.70,1756,33.50,0.80,5.54,5.00,44.84,1
2016,2,22,1,2,4,2,18.06,1971,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,2,2,4,17.00,2047,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,2,2,6,14.20,1542,41.50,0.80,0.00,0.00,42.30,3
2016,2,22,1,2,4,3,11.52,1942,36.50,0.80,5.54,8.57,51.41,1
2016,2,22,1,2,2,4,17.50,2057,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,2,3,1,9.90,1867,32.00,0.80,0.00,6.56,39.36,1
2016,2,22,1,2,3,4,10.79,1698,33.00,0.80,5.54,0.00,39.34,2
2016,2,22,1,2,3,4,9.61,1722,30.50,0.80,5.54,7.37,44.21,1
2016,2,22,1,2,3,4,10.44,1759,33.00,0.80,5.54,11.80,51.14,1
2016,2,22,1,3,3,4,12.00,2311,38.50,0.80,0.00,6.50,45.80,1
2016,2,22,1,3,3,4,8.40,1598,28.50,0.80,5.54,6.95,41.79,1
2016,2,22,1,3,4,3,10.15,1895,32.50,0.80,5.54,4.00,42.84,1
2016,2,22,1,3,3,4,11.56,1376,33.00,0.80,5.54,0.00,39.34,2
2016,2,22,1,3,3,4,8.10,1456,27.00,0.80,5.54,6.67,40.01,1
2016,2,22,1,3,3,4,9.45,1732,30.50,0.80,5.54,7.37,44.21,1
2016,2,22,1,3,4,3,8.64,958,25.00,0.80,5.54,0.00,31.34,1
2016,2,22,1,3,3,4,8.80,2087,32.50,0.80,5.54,7.77,46.61,1
2016,2,22,1,3,3,4,9.88,2808,38.00,0.80,0.00,9.70,48.50,1
2016,2,22,1,3,3,4,9.30,1793,31.00,0.80,5.54,7.45,44.79,1
2016,2,22,1,3,2,1,18.56,2205,51.00,0.80,0.00,10.36,62.16,1
2016,2,22,1,3,3,1,10.70,1848,33.50,0.80,0.00,0.00,34.30,2
2016,2,22,1,3,2,4,19.16,2857,52.00,0.80,0.00,6.00,58.80,1
2016,2,22,1,3,3,4,12.19,1699,35.00,0.80,0.00,0.00,35.80,1
2016,2,22,1,3,2,6,13.99,2127,42.50,0.80,0.00,0.00,43.30,2
2016,2,22,1,3,3,4,8.77,1265,27.50,0.80,5.54,6.77,40.61,1
2016,2,22,1,3,3,4,8.84,1356,27.50,0.80,5.54,8.46,42.30,1
2016,2,22,1,3,2,1,15.05,1498,42.00,0.80,0.00,0.00,42.80,2
2016,2,22,1,3,2,6,7.37,618,21.00,0.80,0.00,0.00,21.80,2
2016,2,22,1,3,4,3,8.67,1089,25.50,0.80,5.54,5.73,37.57,1
2016,2,22,1,3,3,6,10.31,2273,35.00,0.80,0.00,6.00,41.80,1
2016,2,22,1,3,4,3,8.00,944,23.50,0.80,5.54,0.00,29.84,2
2016,2,22,1,3,4,3,8.94,2122,32.00,0.80,0.00,5.20,38.00,1
2016,2,22,1,3,3,4,8.92,1865,31.50,0.80,5.54,7.57,45.41,1
2016,2,22,1,3,4,3,8.90,1044,26.00,0.80,5.54,5.00,37.34,1
2016,2,22,1,3,2,4,18.10,2006,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,3,4,3,11.10,1851,35.50,0.80,5.54,8.35,50.19,1
2016,2,22,1,3,3,4,9.85,1392,30.50,0.80,5.54,7.37,44.21,1
2016,2,22,1,3,3,4,13.18,1487,37.00,0.80,5.54,8.67,52.01,1
2016,2,22,1,3,2,6,10.96,1231,31.50,0.80,0.00,0.00,32.30,2
2016,2,22,1,3,4,3,9.40,1260,28.00,0.80,5.54,6.87,41.21,1
2016,2,22,1,3,3,4,9.99,1536,30.50,0.80,5.54,6.50,43.34,1
2016,2,22,1,3,2,1,10.50,1557,31.50,0.80,0.00,0.00,32.30,2
2016,2,22,1,3,3,4,13.10,1754,38.50,0.80,5.54,2.00,46.84,1
2016,2,22,1,3,3,4,9.90,1381,29.50,0.80,5.54,7.16,43.00,1
2016,2,22,1,3,2,4,17.40,2616,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,3,4,3,9.80,1465,29.50,0.80,5.54,7.15,42.99,1
2016,2,22,1,3,2,4,20.78,2181,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,3,4,3,11.28,1560,33.50,0.80,5.54,7.97,47.81,1
2016,2,22,1,3,2,1,20.41,2458,57.50,0.80,0.00,0.00,58.30,2
2016,2,22,1,3,3,4,8.90,1108,27.00,0.80,5.54,6.65,39.99,1
2016,2,22,1,3,2,4,21.40,2910,52.00,0.80,5.54,10.00,68.34,1
2016,2,22,1,3,2,6,15.97,2415,47.00,0.80,0.00,11.95,59.75,1
2016,2,22,1,3,4,2,17.10,3011,52.00,0.80,0.00,3.00,55.80,1
2016,2,22,1,3,3,4,8.63,1233,26.00,0.80,5.54,6.47,38.81,1
2016,2,22,1,3,2,4,18.30,2094,52.00,0.80,5.54,8.00,66.34,1
2016,2,22,1,3,2,4,20.22,2818,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,4,3,9.40,2055,34.00,0.80,0.00,6.95,41.75,1
2016,2,22,1,3,2,4,22.11,2717,52.00,0.80,0.00,15.00,67.80,1
2016,2,22,1,3,2,6,17.64,2583,52.00,0.80,0.00,13.20,66.00,1
2016,2,22,1,3,3,4,8.93,1544,28.50,0.80,5.54,8.71,43.55,1
2016,2,22,1,3,3,4,9.20,1354,28.00,0.80,5.54,2.00,36.34,1
2016,2,22,1,3,3,4,12.10,2413,40.00,0.80,5.54,9.25,55.59,1
2016,2,22,1,3,3,4,10.28,2086,34.50,0.80,5.54,10.21,51.05,1
2016,2,22,1,3,3,1,10.60,1523,31.50,0.80,0.00,0.00,32.30,2
2016,2,22,1,3,3,4,10.60,2144,36.50,0.80,5.54,8.55,51.39,1
2016,2,22,1,3,4,3,10.60,1469,31.00,0.80,5.54,7.45,44.79,1
2016,2,22,1,3,2,1,20.00,1973,55.00,0.80,0.00,11.00,66.80,1
2016,2,22,1,3,3,4,9.70,1687,30.50,0.80,5.54,7.35,44.19,1
2016,2,22,1,3,3,1,11.50,2617,42.00,0.80,0.00,0.00,42.80,2
2016,2,22,1,3,3,1,18.20,3054,55.50,0.80,0.00,11.25,67.55,1
2016,2,22,1,3,3,4,9.30,1693,30.00,0.80,5.54,7.00,43.34,1
2016,2,22,1,3,2,1,12.76,3021,45.50,0.80,0.00,11.58,57.88,1
2016,2,22,1,3,2,4,17.35,2094,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,4,3,9.84,1490,29.50,0.80,5.54,0.00,35.84,2
2016,2,22,1,3,2,4,19.50,2791,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,3,3,4,9.20,2038,32.50,0.80,5.54,6.00,44.84,1
2016,2,22,1,3,4,2,17.40,2619,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,3,2,4,16.94,2297,52.00,0.80,5.54,11.50,69.84,1
2016,2,22,1,3,2,6,6.70,1020,21.00,0.80,0.00,0.00,21.80,2
2016,2,22,1,3,4,2,16.19,1966,52.00,0.80,5.54,14.58,72.92,1
2016,2,22,1,3,2,4,16.80,2423,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,3,3,4,9.32,2005,32.00,0.80,5.54,0.00,38.34,2
2016,2,22,1,3,3,4,8.60,1650,28.00,0.80,5.54,6.87,41.21,1
2016,2,22,1,3,3,4,9.43,1955,31.00,0.80,5.54,7.47,44.81,1
2016,2,22,1,3,4,3,11.23,2571,40.00,0.80,5.54,9.27,55.61,1
2016,2,22,1,3,2,4,19.76,3246,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,4,3,9.02,1370,28.50,0.80,5.54,6.97,41.81,1
2016,2,22,1,3,2,4,22.31,3617,52.00,0.80,5.54,14.58,72.92,1
2016,2,22,1,3,4,2,15.37,2586,52.00,0.80,0.00,10.56,63.36,1
2016,2,22,1,3,4,3,10.70,1554,31.50,0.80,5.54,7.55,45.39,1
2016,2,22,1,3,2,4,17.00,2023,52.00,0.80,5.54,11.65,69.99,1
2016,2,22,1,3,3,1,8.45,1754,28.00,0.80,0.00,5.76,34.56,1
2016,2,22,1,3,3,4,8.01,1567,27.00,0.80,5.54,6.67,40.01,1
2016,2,22,1,3,2,4,18.00,2887,52.00,0.80,5.54,14.55,72.89,1
2016,2,22,1,3,3,4,8.70,1681,28.50,0.80,5.54,6.95,41.79,1
2016,2,22,1,3,2,4,17.09,2515,52.00,0.80,5.54,7.70,66.04,1
2016,2,22,1,3,2,6,13.80,1848,39.50,0.80,0.00,8.06,48.36,1
2016,2,22,1,3,6,3,9.90,1640,31.00,0.80,5.54,7.46,44.80,1
2016,2,22,1,3,2,1,13.25,2751,45.00,0.80,0.00,8.00,53.80,1
2016,2,22,1,3,2,1,21.20,2403,59.00,0.80,0.00,10.00,69.80,1
2016,2,22,1,3,2,1,18.86,3313,55.00,0.80,0.00,11.16,66.96,1
2016,2,22,1,3,3,6,7.20,929,21.50,0.80,0.00,4.45,26.75,1
2016,2,22,1,3,3,4,9.99,2900,38.00,0.80,5.54,7.00,51.34,1
2016,2,22,1,3,2,6,17.68,2753,51.50,0.80,0.00,0.00,52.30,2
2016,2,22,1,3,2,4,17.50,2410,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,3,4,11.00,2763,39.50,0.80,5.54,9.15,54.99,1
2016,2,22,1,3,2,6,16.30,1955,45.50,0.80,4.00,0.00,50.30,2
2016,2,22,1,3,2,4,17.60,2330,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,3,3,4,14.08,2912,43.50,0.80,0.00,0.00,44.30,2
2016,2,22,1,3,2,4,18.56,2151,52.00,0.80,5.54,11.67,70.01,1
2016,2,22,1,3,3,6,3.31,635,12.00,0.80,0.00,3.20,16.00,1
2016,2,22,1,3,4,2,16.18,3997,52.00,0.80,5.54,10.00,68.34,1
2016,2,22,1,3,3,4,8.35,1133,24.50,0.80,5.54,5.50,36.34,1
2016,2,22,1,3,2,2,0.00,3,2.50,0.80,0.00,0.00,3.30,3
2016,2,22,1,3,3,1,10.78,2309,32.50,0.80,0.00,4.00,37.30,1
2016,2,22,1,3,2,6,10.96,1826,33.50,0.80,0.00,2.00,36.30,1
2016,2,22,1,3,6,3,5.17,1471,20.50,0.80,0.00,4.26,25.56,1
2016,2,22,1,3,3,4,9.40,1756,30.50,0.80,5.54,7.00,43.84,1
2016,2,22,1,3,2,3,12.00,1459,33.50,0.80,0.00,0.00,34.30,2
2016,2,22,1,3,2,4,19.00,2649,52.00,0.80,5.54,8.00,66.34,1
2016,2,22,1,3,3,1,6.70,1431,23.00,0.80,0.00,5.00,28.80,1
2016,2,22,1,3,3,4,12.90,2752,40.00,0.80,0.00,8.00,48.80,1
2016,2,22,1,3,2,4,18.48,2200,52.00,0.80,5.54,14.58,72.92,1
2016,2,22,1,3,2,4,18.50,2784,52.00,0.80,5.54,0.08,58.42,1
2016,2,22,1,3,2,2,4.20,714,14.50,0.80,0.00,0.00,15.30,2
2016,2,22,1,3,4,2,21.50,4469,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,3,1,10.10,2140,31.00,1.80,0.00,6.55,39.35,1
2016,2,22,1,3,2,4,17.60,2776,52.00,0.80,5.54,0.00,58.34,2
2016,2,22,1,3,3,4,9.18,1653,29.00,0.80,5.54,7.07,42.41,1
2016,2,22,1,3,3,4,9.10,1471,28.50,0.80,5.54,6.95,41.79,1
2016,2,22,1,3,3,4,8.70,1495,27.50,1.80,5.54,5.00,39.84,1
2016,2,22,1,4,3,4,7.83,1422,25.00,1.80,5.54,0.00,32.34,2
2016,2,22,1,4,4,3,12.40,1897,37.00,1.80,5.54,8.85,53.19,1
2016,2,22,1,4,3,4,9.90,1611,29.00,1.80,5.54,7.26,43.60,1
2016,2,22,1,4,2,4,17.30,2169,52.00,5.30,5.54,12.16,75.00,1
2016,2,22,1,4,4,3,9.20,1561,28.50,1.80,0.00,7.58,37.88,1
2016,2,22,1,4,2,1,11.62,1788,36.00,1.80,0.00,5.00,42.80,1
2016,2,22,1,4,4,2,20.60,4190,52.00,5.30,5.54,0.00,62.84,2
2016,2,22,1,4,3,4,12.70,2843,42.50,1.80,5.54,9.95,59.79,1
2016,2,22,1,4,3,4,8.19,1235,25.00,1.80,5.54,0.00,32.34,2
2016,2,22,1,4,3,4,8.75,1857,29.50,1.80,5.54,7.37,44.21,1
2016,2,22,1,4,2,4,22.74,3547,52.00,5.30,5.54,12.57,75.41,1
2016,2,22,1,4,3,4,17.34,2397,49.50,1.80,5.54,11.37,68.21,1
2016,2,22,1,4,3,4,10.40,2215,35.00,1.80,5.54,12.70,55.04,1
2016,2,22,1,4,2,4,18.21,2812,52.00,5.30,12.50,0.00,69.80,2
2016,2,22,1,4,2,4,16.99,2164,52.00,5.30,5.54,15.71,78.55,1
2016,2,22,1,4,2,6,11.52,1697,33.00,1.80,0.00,6.96,41.76,1
2016,2,22,1,4,3,4,8.81,2185,32.00,1.80,5.54,4.00,43.34,1
2016,2,22,1,4,2,1,8.40,1207,25.00,1.80,0.00,0.00,26.80,2
2016,2,22,1,4,2,1,13.60,3258,47.00,1.80,0.00,14.64,63.44,1
2016,2,22,1,4,3,4,9.57,1367,28.00,1.80,5.54,8.84,44.18,1
2016,2,22,1,4,2,4,18.30,2529,52.00,5.30,5.54,12.55,75.39,1
2016,2,22,1,4,3,4,9.40,1522,29.00,1.80,5.54,0.00,36.34,2
2016,2,22,1,4,4,3,9.83,1548,30.00,1.80,5.54,7.47,44.81,1
2016,2,22,1,4,3,4,9.44,1960,30.50,1.80,5.54,0.00,37.84,2
2016,2,22,1,4,2,4,17.61,2470,52.00,5.30,5.54,15.71,78.55,1
2016,2,22,1,4,2,4,17.25,3634,52.00,5.30,0.00,8.00,65.30,1
2016,2,22,1,4,3,4,9.20,1775,29.50,1.80,5.54,9.20,46.04,1
2016,2,22,1,4,2,4,17.08,2696,52.00,5.30,0.00,0.00,57.30,2
2016,2,22,1,4,2,4,17.00,2125,52.00,5.30,5.54,10.00,72.84,1
2016,2,22,1,4,2,4,16.60,2222,52.00,5.30,5.54,6.00,68.84,1
2016,2,22,1,4,3,6,10.70,2480,34.00,1.80,0.00,7.15,42.95,1
2016,2,22,1,4,3,4,11.55,2288,37.50,1.80,5.54,8.97,53.81,1
2016,2,22,1,4,4,3,11.44,2376,36.00,1.80,5.54,8.67,52.01,1
2016,2,22,1,4,4,2,21.66,3803,52.00,5.30,5.54,0.00,62.84,1
2016,2,22,1,4,3,4,10.12,2002,32.50,1.80,5.54,7.97,47.81,1
2016,2,22,1,4,2,0,21.40,3510,64.00,1.80,5.54,0.00,71.34,2
2016,2,22,1,4,2,4,18.50,3421,52.00,5.30,0.00,7.00,64.30,1
2016,2,22,1,4,4,3,9.68,1364,28.50,1.80,5.54,8.96,44.80,1
2016,2,22,1,4,2,4,18.74,2748,52.00,5.30,0.00,11.46,68.76,1
2016,2,22,1,4,3,4,10.71,1620,30.50,1.80,5.54,7.57,45.41,1
2016,2,22,1,4,2,6,5.65,1284,18.50,1.80,0.00,0.00,20.30,2
2016,2,22,1,4,2,1,19.00,4365,62.00,1.80,0.00,0.00,63.80,2
2016,2,22,1,4,2,4,16.82,2063,52.00,5.30,5.54,12.57,75.41,1
2016,2,22,1,4,3,1,10.40,3129,38.50,1.80,0.00,8.05,48.35,1
2016,2,22,1,4,4,3,10.02,1538,30.00,1.80,5.54,7.47,44.81,1
2016,2,22,1,4,3,4,7.70,1085,22.50,1.80,5.54,5.97,35.81,1
2016,2,22,1,4,3,4,10.40,1898,31.00,1.80,5.54,0.00,38.34,2
2016,2,22,1,4,4,3,9.31,1962,31.50,1.80,5.54,11.65,50.49,1
2016,2,22,1,4,3,4,9.52,2239,33.50,1.80,5.54,8.17,49.01,1
2016,2,22,1,4,2,4,17.90,2816,52.00,5.30,5.54,2.00,64.84,1
2016,2,22,1,4,3,4,9.20,1590,29.00,1.80,5.54,5.00,41.34,1
2016,2,22,1,4,3,4,8.28,1451,26.00,1.80,5.54,3.00,36.34,1
2016,2,22,1,4,3,6,4.90,1410,19.50,1.80,0.00,0.00,21.30,2
2016,2,22,1,4,2,4,20.50,3249,52.00,5.30,5.54,12.55,75.39,1
2016,2,22,1,4,3,4,10.20,1875,31.50,1.80,5.54,5.83,44.67,1
2016,2,22,1,4,2,4,21.89,3363,52.00,5.30,5.54,5.00,67.84,1
2016,2,22,1,4,2,4,18.47,3186,52.00,5.30,0.00,0.00,57.30,2
2016,2,22,1,4,3,4,12.30,3171,43.00,1.80,0.00,8.95,53.75,1
2016,2,22,1,4,3,4,10.42,1959,32.50,1.80,5.54,7.97,47.81,1
2016,2,22,1,4,2,6,4.16,712,14.00,1.80,0.00,0.00,15.80,2
2016,2,22,1,4,2,4,18.40,2821,52.00,5.30,5.54,5.00,67.84,1
2016,2,22,1,4,2,6,15.80,2017,44.00,1.80,0.00,11.45,57.25,1
2016,2,22,1,4,3,1,9.35,2402,31.50,1.80,0.00,0.00,33.30,1
2016,2,22,1,4,3,6,4.49,900,15.00,1.80,0.00,4.20,21.00,1
2016,2,22,1,4,3,4,9.83,1972,33.00,1.80,5.54,8.07,48.41,1
2016,2,22,1,4,3,4,8.40,1289,26.00,1.80,5.54,0.00,33.34,2
2016,2,22,1,4,3,4,10.14,1638,31.50,1.80,5.54,9.71,48.55,1
2016,2,22,1,4,2,1,22.85,2712,62.50,1.80,0.00,5.70,70.00,1
2016,2,22,1,4,3,4,8.10,1239,24.50,1.80,5.54,0.00,31.84,2
2016,2,22,1,4,2,1,10.00,2337,35.00,1.80,0.00,0.00,36.80,2
2016,2,22,1,4,2,4,18.28,2768,52.00,5.30,5.54,0.00,62.84,2
2016,2,22,1,4,4,2,20.70,3272,52.00,5.30,5.54,8.00,70.84,1
2016,2,22,1,4,3,4,9.20,1377,28.50,1.80,5.54,7.15,42.99,1
2016,2,22,1,4,3,6,3.59,1003,15.50,1.80,0.00,0.00,17.30,2
2016,2,22,1,4,3,4,9.58,1772,32.00,1.80,5.54,7.87,47.21,1
2016,2,22,1,4,2,6,14.08,1895,39.50,1.80,0.00,0.00,41.30,1
2016,2,22,1,4,4,3,6.70,1272,22.00,1.80,0.00,4.75,28.55,1
2016,2,22,1,4,3,4,8.58,1248,25.50,1.80,5.54,8.21,41.05,1
2016,2,22,1,4,3,4,9.38,1566,29.50,1.80,5.54,0.00,36.84,2
2016,2,22,1,4,3,4,7.81,1117,24.50,1.80,5.54,5.00,36.84,1
2016,2,22,1,4,3,4,8.50,1316,26.50,1.80,0.00,6.00,34.30,1
2016,2,22,1,4,4,3,9.30,1400,28.50,1.80,5.54,7.15,42.99,1
